day,hour,temperature,wind,sharedbikes
447,14,135,150,1244
447,15,135,130,1376
447,16,130,130,1952
447,17,125,140,4053
447,18,120,80,3827
447,19,110,60,1901
447,20,105,70,1185
447,21,95,70,821
447,22,90,50,560
447,23,90,50,329
448,0,85,30,134
448,1,80,50,102
448,2,80,50,70
448,3,80,60,42
448,4,75,60,47
448,5,80,60,136
448,6,70,65,807
448,7,70,60,2575
448,8,75,30,4986
448,9,85,50,2434
448,10,95,0,1196
448,11,115,50,1098
448,12,135,100,1442
448,13,145,130,1355
448,14,150,150,1371
448,15,155,140,1563
448,16,155,175,2124
448,17,145,180,4132
448,18,130,150,3902
448,19,130,110,2126
448,20,120,65,1292
448,21,120,55,893
448,22,120,50,709
448,23,115,30,378
449,0,120,50,202
449,1,110,50,118
449,2,110,50,54
449,3,105,70,54
449,4,110,70,53
449,5,110,20,129
449,6,110,75,606
449,7,110,65,2279
449,8,110,110,4541
449,9,125,120,2407
449,10,140,210,1119
449,11,150,230,1109
449,12,145,205,1316
449,13,150,230,1414
449,14,150,240,1275
449,15,150,210,1425
449,16,145,210,2003
449,17,140,210,3866
449,18,140,195,3661
449,19,130,130,1997
449,20,120,150,873
449,21,115,110,766
449,22,110,130,615
449,23,110,140,400
450,0,100,90,115
450,1,105,100,98
450,2,100,90,47
450,3,100,90,24
450,4,95,120,40
450,5,90,130,82
450,6,90,120,632
450,7,90,100,2061
450,8,100,120,4196
450,9,100,110,2053
450,10,105,140,1051
450,11,120,225,1046
450,12,130,305,1298
450,13,125,290,1366
450,14,135,270,1247
450,15,130,295,1424
450,16,130,250,1899
450,17,125,250,3623
450,18,125,195,3279
450,19,120,160,1868
450,20,125,170,1170
450,21,120,195,880
450,22,120,180,641
450,23,120,170,447
451,0,120,130,244
451,1,110,65,153
451,2,110,65,109
451,3,115,130,73
451,4,110,110,69
451,5,105,60,125
451,6,95,60,649
451,7,95,50,2196
451,8,100,50,4312
451,9,110,60,2293
451,10,120,80,1217
451,11,125,100,1213
451,12,135,175,1497
451,13,145,215,1603
451,14,140,190,1394
451,15,140,195,1577
451,16,135,205,2236
451,17,130,190,3727
451,18,130,150,2884
451,19,130,140,1635
451,20,120,80,1071
451,21,120,70,750
451,22,120,70,677
451,23,120,65,620
452,0,150,110,132
452,1,145,110,87
452,2,135,100,51
452,3,130,110,29
452,4,130,110,52
452,5,130,65,136
452,6,130,100,656
452,7,130,90,2301
452,8,135,130,4492
452,9,150,160,2240
452,10,150,130,1059
452,11,160,180,1044
452,12,165,190,1315
452,13,170,220,1314
452,14,165,200,1293
452,15,170,230,1481
452,16,165,210,2096
452,17,155,150,2653
452,18,130,205,2041
452,19,130,90,1712
452,20,130,130,1023
452,21,120,150,675
452,22,120,150,557
452,23,120,120,295
453,0,115,150,132
453,1,110,180,80
453,2,110,160,41
453,3,110,140,35
453,4,110,160,56
453,5,115,150,126
453,6,120,170,804
453,7,120,180,2472
453,8,125,185,4702
453,9,130,270,2185
453,10,130,270,1020
453,11,135,305,899
453,12,130,315,1341
453,13,130,320,1307
453,14,140,280,1283
453,15,140,280,1413
453,16,135,280,1983
453,17,130,295,3944
453,18,125,300,3798
453,19,120,330,2066
453,20,110,295,1226
453,21,110,260,884
453,22,105,240,613
453,23,105,270,361
454,0,100,240,171
454,1,100,230,114
454,2,110,250,49
454,3,110,205,44
454,4,110,210,55
454,5,110,220,146
454,6,110,210,736
454,7,110,220,2517
454,8,110,210,4975
454,9,115,200,2454
454,10,120,220,1079
454,11,125,200,1011
454,12,130,205,1457
454,13,130,180,1422
454,14,140,130,1268
454,15,140,150,1393
454,16,140,150,1964
454,17,135,160,3796
454,18,130,160,3634
454,19,130,160,2001
454,20,120,150,1214
454,21,120,130,950
454,22,115,130,752
454,23,110,150,471
455,0,110,140,240
455,1,110,110,157
455,2,100,110,90
455,3,100,130,64
455,4,110,100,61
455,5,110,110,131
455,6,110,120,732
455,7,110,150,2306
455,8,120,120,4693
455,9,120,130,2365
455,10,130,185,1148
455,11,130,205,1022
455,12,140,185,1364
455,13,140,190,1335
455,14,135,190,1313
455,15,140,160,1400
455,16,130,110,1867
455,17,130,130,3627
455,18,120,120,3408
455,19,120,120,1887
455,20,115,130,1123
455,21,110,130,820
455,22,110,140,726
455,23,100,140,465
456,0,100,140,279
456,1,100,140,173
456,2,100,150,101
456,3,100,150,45
456,4,100,120,45
456,5,100,140,142
456,6,100,150,649
456,7,100,120,2087
456,8,100,140,4253
456,9,100,150,2273
456,10,105,150,1163
456,11,115,170,1128
456,12,120,160,1435
456,13,130,140,1553
456,14,130,150,1414
456,15,135,130,1499
456,16,130,120,2116
456,17,130,90,3091
456,18,120,100,2621
456,19,120,90,1589
456,20,115,90,965
456,21,110,90,711
456,22,100,65,668
456,23,95,70,567
457,0,100,80,202
457,1,100,90,136
457,2,110,90,62
457,3,105,90,30
457,4,100,120,63
457,5,100,120,126
457,6,105,140,585
457,7,110,140,1973
457,8,110,110,3985
457,9,110,130,2070
457,10,115,150,968
457,11,130,130,965
457,12,130,140,1180
457,13,130,150,1294
457,14,135,130,1253
457,15,140,140,1299
457,16,135,160,1808
457,17,130,140,3805
457,18,130,110,3404
457,19,120,65,1913
457,20,120,65,1213
457,21,115,70,817
457,22,110,60,534
457,23,110,60,368
458,0,110,65,123
458,1,110,20,109
458,2,110,40,67
458,3,110,20,43
458,4,110,50,50
458,5,105,40,134
458,6,100,40,700
458,7,100,60,2260
458,8,100,40,4560
458,9,110,60,2281
458,10,110,60,1100
458,11,120,50,1023
458,12,130,60,1382
458,13,130,60,1365
458,14,135,70,1345
458,15,140,70,1425
458,16,140,90,2157
458,17,130,80,3888
458,18,130,90,3577
458,19,130,80,2069
458,20,130,50,1255
458,21,120,30,931
458,22,120,20,704
458,23,110,0,444
459,0,110,20,235
459,1,100,40,107
459,2,105,0,134
459,3,120,75,67
459,4,120,65,49
459,5,120,70,123
459,6,120,75,701
459,7,120,65,2208
459,8,120,70,4540
459,9,130,75,2381
459,10,140,140,1226
459,11,150,220,1084
459,12,155,160,1453
459,13,165,195,1499
459,14,165,220,1482
459,15,160,190,1567
459,16,160,195,2050
459,17,150,170,3891
459,18,150,160,3539
459,19,145,140,2126
459,20,140,130,1270
459,21,130,130,953
459,22,130,110,808
459,23,130,120,517
460,0,120,130,278
460,1,120,130,159
460,2,115,160,118
460,3,110,110,57
460,4,105,170,76
460,5,105,140,123
460,6,110,150,720
460,7,110,140,2226
460,8,110,140,4357
460,9,105,160,2266
460,10,105,160,1153
460,11,115,160,1224
460,12,130,140,1622
460,13,150,210,1596
460,14,160,195,1534
460,15,160,250,1616
460,16,150,215,2052
460,17,150,195,3747
460,18,150,160,3380
460,19,145,180,1961
460,20,140,170,1248
460,21,140,195,979
460,22,140,195,796
460,23,140,230,600
461,0,140,240,331
461,1,140,240,192
461,2,140,220,129
461,3,135,175,81
461,4,130,180,65
461,5,130,170,125
461,6,130,200,631
461,7,120,185,1823
461,8,125,185,4045
461,9,135,195,2256
461,10,150,180,1312
461,11,160,140,1392
461,12,160,120,1723
461,13,160,130,1783
461,14,160,120,1654
461,15,165,100,1768
461,16,160,100,2338
461,17,160,90,3560
461,18,160,80,2886
461,19,150,50,1773
461,20,150,0,1128
461,21,140,20,875
461,22,145,55,836
461,23,150,65,714
462,0,120,80,201
462,1,125,80,115
462,2,120,90,62
462,3,115,70,54
462,4,110,75,72
462,5,110,65,146
462,6,100,65,751
462,7,100,60,2468
462,8,105,65,4460
462,9,110,50,2143
462,10,115,30,1150
462,11,135,50,1131
462,12,155,65,1579
462,13,165,90,1588
462,14,170,80,1616
462,15,170,100,1713
462,16,155,90,2407
462,17,145,80,3890
462,18,135,70,3601
462,19,130,70,2048
462,20,120,60,1336
462,21,120,20,925
462,22,110,40,589
462,23,110,0,416
463,0,100,0,212
463,1,100,20,144
463,2,95,20,109
463,3,90,20,67
463,4,90,20,81
463,5,85,50,151
463,6,90,40,869
463,7,90,75,2748
463,8,100,80,4951
463,9,100,90,2269
463,10,105,120,1092
463,11,120,130,1009
463,12,130,100,1296
463,13,130,120,1314
463,14,130,110,1175
463,15,120,180,974
463,16,120,160,1643
463,17,115,160,3606
463,18,110,130,3461
463,19,110,120,1907
463,20,100,90,1114
463,21,100,80,894
463,22,95,80,615
463,23,85,65,353
464,0,70,65,188
464,1,70,90,90
464,2,60,65,53
464,3,60,65,33
464,4,60,110,35
464,5,70,160,130
464,6,65,110,781
464,7,65,130,2684
464,8,75,130,4783
464,9,80,140,2289
464,10,85,140,1146
464,11,95,150,1053
464,12,100,160,1371
464,13,110,160,1385
464,14,110,170,1300
464,15,110,110,1381
464,16,100,100,1878
464,17,90,50,3410
464,18,90,65,3209
464,19,80,20,1863
464,20,75,30,1153
464,21,75,50,794
464,22,65,60,636
464,23,60,65,393
465,0,55,90,206
465,1,50,60,129
465,2,50,80,81
465,3,50,65,37
465,4,50,60,53
465,5,45,90,126
465,6,40,80,735
465,7,40,80,2437
465,8,50,80,4656
465,9,65,90,2275
465,10,85,100,1063
465,11,100,140,1056
465,12,110,170,1328
465,13,115,170,1290
465,14,110,140,1276
465,15,110,100,1298
465,16,105,60,1931
465,17,105,80,3268
465,18,100,70,3102
465,19,100,130,1784
465,20,100,160,999
465,21,90,140,640
465,22,90,70,658
465,23,85,65,463
466,0,85,90,264
466,1,85,80,170
466,2,90,70,115
466,3,90,100,51
466,4,90,100,55
466,5,90,110,132
466,6,90,110,629
466,7,100,110,2108
466,8,100,110,4163
466,9,105,120,2195
466,10,110,130,1101
466,11,120,130,1080
466,12,115,140,781
466,13,110,75,477
466,14,100,60,368
466,15,95,45,520
466,16,95,70,745
466,17,90,50,1648
466,18,90,50,1836
466,19,95,75,1244
466,20,90,100,714
466,21,80,70,576
466,22,80,90,493
466,23,70,130,467
467,0,70,230,118
467,1,70,220,63
467,2,70,210,28
467,3,70,205,17
467,4,65,205,42
467,5,60,195,119
467,6,60,200,594
467,7,60,200,1811
467,8,70,210,2905
467,9,75,230,1578
467,10,80,220,650
467,11,90,195,558
467,12,85,190,445
467,13,90,190,472
467,14,85,195,409
467,15,80,180,520
467,16,80,130,855
467,17,65,85,2082
467,18,60,65,1832
467,19,55,80,949
467,20,50,90,540
467,21,50,90,313
467,22,45,100,189
467,23,40,110,104
468,0,40,110,41
468,1,30,90,20
468,2,40,120,24
468,3,30,110,35
468,4,30,110,34
468,5,30,110,121
468,6,30,110,661
468,7,30,100,2166
468,8,30,130,4188
468,9,40,90,1964
468,10,55,130,833
468,11,60,150,788
468,12,60,130,983
468,13,65,130,1024
468,14,65,160,918
468,15,60,130,1051
468,16,60,80,1564
468,17,60,80,3043
468,18,60,90,2949
468,19,55,90,1617
468,20,55,80,969
468,21,55,75,599
468,22,50,130,370
468,23,50,130,185
469,0,50,195,91
469,1,50,220,45
469,2,50,250,26
469,3,60,220,20
469,4,70,170,24
469,5,75,150,69
469,6,80,110,184
469,7,80,120,736
469,8,80,110,1619
469,9,80,65,1208
469,10,80,110,575
469,11,80,265,555
469,12,80,220,724
469,13,85,250,826
469,14,90,250,774
469,15,90,205,944
469,16,90,210,1431
469,17,90,220,2704
469,18,90,230,2500
469,19,80,190,1426
469,20,80,220,856
469,21,80,200,579
469,22,75,200,466
469,23,70,150,318
470,0,65,185,69
470,1,60,180,63
470,2,60,180,44
470,3,60,120,26
470,4,60,140,51
470,5,60,140,129
470,6,60,170,616
470,7,70,170,2115
470,8,75,170,4289
470,9,80,190,2108
470,10,90,195,906
470,11,105,195,872
470,12,110,210,1146
470,13,110,220,1010
470,14,105,205,744
470,15,95,160,958
470,16,90,145,1472
470,17,95,210,2802
470,18,90,205,2582
470,19,85,220,1546
470,20,80,220,771
470,21,80,180,602
470,22,80,160,493
470,23,75,160,416
471,0,70,140,147
471,1,70,110,146
471,2,60,150,79
471,3,60,160,58
471,4,60,130,49
471,5,60,90,122
471,6,50,90,624
471,7,50,65,1967
471,8,55,40,3971
471,9,65,50,2193
471,10,80,65,1107
471,11,95,40,1052
471,12,105,20,1377
471,13,110,55,1354
471,14,100,70,1291
471,15,100,80,1464
471,16,90,80,1857
471,17,80,100,2915
471,18,75,100,2384
471,19,75,150,1313
471,20,70,160,812
471,21,60,140,530
471,22,60,60,545
471,23,60,130,457
472,0,70,70,130
472,1,70,80,73
472,2,70,90,33
472,3,70,75,33
472,4,75,90,46
472,5,80,70,123
472,6,85,65,643
472,7,90,100,1763
472,8,100,80,3642
472,9,100,90,2047
472,10,110,150,891
472,11,120,150,693
472,12,120,210,698
472,13,125,200,774
472,14,130,180,741
472,15,130,190,874
472,16,130,195,1402
472,17,130,190,2953
472,18,130,190,2851
472,19,130,190,1627
472,20,130,190,1041
472,21,130,185,735
472,22,130,180,519
472,23,130,180,286
473,0,130,170,120
473,1,130,190,83
473,2,130,170,59
473,3,130,195,40
473,4,130,160,37
473,5,130,180,134
473,6,130,200,723
473,7,130,175,2305
473,8,140,190,4480
473,9,145,210,2283
473,10,150,160,988
473,11,150,140,874
473,12,160,120,1206
473,13,160,130,1157
473,14,160,140,1162
473,15,160,140,1222
473,16,155,150,1697
473,17,150,140,3308
473,18,150,150,2400
473,19,145,180,1500
473,20,140,180,994
473,21,140,180,716
473,22,140,180,640
473,23,140,210,370
474,0,140,170,133
474,1,140,195,107
474,2,140,180,43
474,3,140,205,38
474,4,140,230,40
474,5,140,230,115
474,6,140,230,685
474,7,140,230,2248
474,8,140,220,4596
474,9,135,305,2376
474,10,135,260,1096
474,11,140,280,1059
474,12,140,250,1279
474,13,135,250,1255
474,14,140,295,1173
474,15,140,290,1265
474,16,130,305,1566
474,17,130,195,2897
474,18,110,255,1632
474,19,110,160,1235
474,20,110,170,930
474,21,110,175,696
474,22,110,170,585
474,23,105,195,390
475,0,100,160,173
475,1,90,160,118
475,2,90,185,71
475,3,95,190,56
475,4,90,170,40
475,5,85,180,126
475,6,90,180,639
475,7,90,180,2231
475,8,90,170,4532
475,9,100,195,2108
475,10,100,180,1018
475,11,115,270,907
475,12,125,250,1139
475,13,135,305,1092
475,14,130,370,930
475,15,120,315,1113
475,16,110,390,1420
475,17,100,330,2651
475,18,100,270,2761
475,19,100,215,1637
475,20,95,240,960
475,21,90,150,710
475,22,90,185,591
475,23,90,180,439
476,0,80,235,206
476,1,70,295,112
476,2,60,230,82
476,3,60,230,62
476,4,55,230,40
476,5,50,180,117
476,6,50,260,567
476,7,50,240,1935
476,8,50,240,3927
476,9,65,220,2184
476,10,70,190,1089
476,11,70,205,944
476,12,75,210,1208
476,13,80,220,1280
476,14,80,210,1182
476,15,75,220,1245
476,16,65,165,1659
476,17,60,110,2774
476,18,60,90,2256
476,19,60,130,1322
476,20,60,130,760
476,21,60,120,617
476,22,50,110,526
476,23,50,110,500
477,0,60,150,52
477,1,60,160,30
477,2,60,100,15
477,3,60,120,9
477,4,65,95,28
477,5,70,110,107
477,6,70,110,448
477,7,80,130,1511
477,8,85,150,3321
477,9,95,160,1736
477,10,115,200,734
477,11,120,210,577
477,12,130,230,527
477,13,130,260,283
477,14,135,290,599
477,15,120,205,843
477,16,120,180,1296
477,17,120,200,1834
477,18,120,190,2364
477,19,120,120,1251
477,20,120,120,808
477,21,110,150,492
477,22,115,170,228
477,23,115,205,137
478,0,110,180,90
478,1,105,180,54
478,2,95,190,33
478,3,100,240,24
478,4,100,240,23
478,5,110,300,100
478,6,100,240,598
478,7,110,250,2055
478,8,110,260,4248
478,9,120,295,2174
478,10,120,300,992
478,11,120,315,780
478,12,120,230,983
478,13,110,200,1033
478,14,110,220,1001
478,15,110,195,1136
478,16,100,195,1544
478,17,100,170,3114
478,18,100,160,3036
478,19,100,140,1639
478,20,95,90,1099
478,21,90,30,754
478,22,85,80,571
478,23,85,80,341
479,0,90,65,160
479,1,90,20,88
479,2,75,0,64
479,3,70,40,40
479,4,75,40,48
479,5,70,50,111
479,6,70,50,650
479,7,70,50,2201
479,8,70,60,4423
479,9,80,65,2309
479,10,80,65,1005
479,11,95,65,897
479,12,105,90,1157
479,13,110,140,1105
479,14,110,140,1044
479,15,110,150,1229
479,16,100,150,1578
479,17,100,150,3114
479,18,100,195,3081
479,19,100,210,1661
479,20,100,200,1011
479,21,100,185,750
479,22,100,205,650
479,23,100,210,392
480,0,110,210,166
480,1,110,205,98
480,2,110,210,72
480,3,110,250,49
480,4,110,230,49
480,5,100,230,99
480,6,100,215,650
480,7,100,190,2105
480,8,100,200,4483
480,9,110,205,2223
480,10,110,205,1079
480,11,110,205,909
480,12,110,210,1191
480,13,110,290,1081
480,14,110,285,1017
480,15,100,270,1095
480,16,100,195,1554
480,17,95,200,2954
480,18,90,230,2828
480,19,90,230,1538
480,20,90,230,985
480,21,85,210,715
480,22,80,195,580
480,23,80,205,421
481,0,80,185,221
481,1,70,170,144
481,2,70,160,101
481,3,70,140,50
481,4,70,90,50
481,5,70,170,109
481,6,65,160,518
481,7,70,140,1904
481,8,70,130,3918
481,9,75,140,2210
481,10,95,180,1107
481,11,105,195,1036
481,12,115,260,1412
481,13,120,250,1397
481,14,115,210,1252
481,15,105,205,1372
481,16,95,170,1743
481,17,85,140,2955
481,18,80,130,2303
481,19,75,120,1291
481,20,70,140,792
481,21,70,160,548
481,22,70,130,541
481,23,60,70,439
482,0,80,140,152
482,1,80,140,92
482,2,80,140,59
482,3,80,150,27
482,4,80,120,35
482,5,80,140,131
482,6,70,130,577
482,7,65,90,2066
482,8,60,100,4291
482,9,75,140,2200
482,10,80,240,905
482,11,85,280,842
482,12,90,280,1109
482,13,80,305,1082
482,14,80,290,961
482,15,80,260,1135
482,16,70,220,1422
482,17,60,150,2995
482,18,60,140,2825
482,19,50,160,1608
482,20,50,140,910
482,21,40,85,665
482,22,30,50,440
482,23,25,65,236
483,0,20,40,110
483,1,15,30,46
483,2,10,50,31
483,3,10,40,20
483,4,10,40,41
483,5,10,60,99
483,6,10,60,609
483,7,10,60,2115
483,8,10,50,4185
483,9,25,75,2264
483,10,45,65,997
483,11,55,65,871
483,12,70,105,1077
483,13,70,150,1085
483,14,70,170,1047
483,15,65,110,1101
483,16,50,100,1511
483,17,50,65,3158
483,18,35,60,3162
483,19,30,40,1620
483,20,20,35,968
483,21,20,40,679
483,22,15,40,528
483,23,10,90,283
484,0,10,50,137
484,1,0,10,72
484,2,0,65,46
484,3,0,65,25
484,4,0,90,36
484,5,-10,100,115
484,6,-5,110,555
484,7,0,110,2001
484,8,0,110,4109
484,9,10,110,2270
484,10,25,100,912
484,11,40,100,808
484,12,55,100,1037
484,13,65,130,1062
484,14,70,110,1063
484,15,65,120,1127
484,16,60,130,1518
484,17,50,130,2844
484,18,50,150,3092
484,19,45,130,1560
484,20,40,130,969
484,21,40,130,657
484,22,30,140,597
484,23,30,160,322
485,0,30,140,199
485,1,20,140,89
485,2,20,110,60
485,3,20,150,42
485,4,20,160,30
485,5,20,130,88
485,6,20,150,539
485,7,15,120,1842
485,8,20,120,4075
485,9,25,130,2168
485,10,40,140,997
485,11,45,130,838
485,12,55,120,1084
485,13,70,130,1089
485,14,80,140,1047
485,15,80,130,1151
485,16,80,140,1440
485,17,70,110,2785
485,18,65,140,2607
485,19,60,110,1432
485,20,50,90,940
485,21,50,90,658
485,22,50,90,607
485,23,50,80,438
486,0,55,80,227
486,1,50,80,168
486,2,55,75,97
486,3,50,90,49
486,4,60,100,48
486,5,60,70,94
486,6,60,85,498
486,7,60,80,1722
486,8,60,70,3748
486,9,70,80,2205
486,10,75,65,995
486,11,80,50,923
486,12,80,60,1203
486,13,80,40,1195
486,14,80,40,1119
486,15,80,40,1366
486,16,80,50,1697
486,17,80,30,2756
486,18,80,60,2166
486,19,75,55,1286
486,20,70,65,799
486,21,70,70,549
486,22,70,70,589
486,23,70,75,492
487,0,20,50,104
487,1,15,50,52
487,2,10,55,30
487,3,10,50,34
487,4,10,60,45
487,5,10,60,115
487,6,5,50,529
487,7,0,40,1915
487,8,10,60,3945
487,9,25,65,2143
487,10,45,70,883
487,11,55,110,893
487,12,70,110,1034
487,13,70,120,1031
487,14,70,110,997
487,15,70,90,1182
487,16,60,130,1445
487,17,55,80,2943
487,18,55,80,2792
487,19,50,65,1724
487,20,45,60,900
487,21,40,60,709
487,22,40,0,488
487,23,30,55,298
488,0,35,70,131
488,1,30,60,78
488,2,30,75,42
488,3,35,60,36
488,4,35,55,45
488,5,40,80,111
488,6,40,80,650
488,7,50,65,2102
488,8,40,65,4386
488,9,50,30,2165
488,10,60,20,967
488,11,75,40,887
488,12,85,30,1063
488,13,90,60,1158
488,14,100,30,1012
488,15,95,40,1132
488,16,100,80,1504
488,17,105,65,3032
488,18,110,110,3014
488,19,110,120,1730
488,20,110,110,1051
488,21,110,100,801
488,22,105,65,613
488,23,100,50,385
489,0,90,20,195
489,1,90,40,109
489,2,100,85,60
489,3,115,110,42
489,4,110,65,62
489,5,95,50,108
489,6,105,120,592
489,7,120,150,2117
489,8,120,140,4415
489,9,120,150,2338
489,10,130,180,1115
489,11,135,160,1049
489,12,140,180,1202
489,13,140,160,1259
489,14,140,150,1120
489,15,130,120,1256
489,16,130,120,1634
489,17,130,140,3011
489,18,130,150,2972
489,19,130,160,1650
489,20,130,160,1125
489,21,130,160,806
489,22,125,170,717
489,23,120,130,470
490,0,120,130,226
490,1,120,130,134
490,2,120,160,121
490,3,120,100,66
490,4,115,120,70
490,5,110,130,121
490,6,120,120,637
490,7,120,160,2106
490,8,120,185,4236
490,9,125,195,2450
490,10,130,215,1180
490,11,140,180,1000
490,12,140,230,1204
490,13,140,250,1031
490,14,140,210,970
490,15,140,220,1117
490,16,140,170,1523
490,17,130,180,2693
490,18,130,190,2706
490,19,130,160,1684
490,20,130,170,1023
490,21,130,120,798
490,22,130,100,713
490,23,130,90,557
491,0,130,90,376
491,1,130,100,338
491,2,130,130,168
491,3,130,140,88
491,4,130,140,83
491,5,130,185,109
491,6,125,180,536
491,7,130,140,1822
491,8,130,150,3879
491,9,130,180,2489
491,10,140,190,1208
491,11,140,150,1071
491,12,140,180,1505
491,13,145,170,1509
491,14,150,130,1371
491,15,150,150,1564
491,16,140,130,1926
491,17,135,80,2854
491,18,130,150,2378
491,19,115,130,1482
491,20,110,120,1002
491,21,120,150,735
491,22,120,150,670
491,23,120,120,551
492,0,70,140,149
492,1,60,80,75
492,2,60,80,58
492,3,60,55,45
492,4,45,90,62
492,5,40,65,123
492,6,45,80,601
492,7,50,75,1949
492,8,55,90,3982
492,9,65,140,2213
492,10,85,120,882
492,11,90,100,787
492,12,90,110,968
492,13,90,100,955
492,14,95,80,852
492,15,95,90,749
492,16,100,70,1221
492,17,110,100,2797
492,18,110,100,2859
492,19,115,130,1539
492,20,120,180,894
492,21,120,180,667
492,22,110,130,515
492,23,110,150,333
493,0,110,110,165
493,1,100,70,130
493,2,90,50,49
493,3,90,50,38
493,4,85,45,48
493,5,85,70,127
493,6,100,90,622
493,7,105,100,2177
493,8,105,60,4258
493,9,100,90,2085
493,10,110,100,886
493,11,125,100,689
493,12,130,150,919
493,13,140,120,997
493,14,135,140,820
493,15,130,130,959
493,16,130,120,1368
493,17,135,140,2767
493,18,130,130,2779
493,19,135,130,1625
493,20,130,130,1081
493,21,130,110,806
493,22,130,80,677
493,23,130,75,448
494,0,120,55,233
494,1,110,60,159
